Year,Industry,Sector,Value,Country,Metric
2026,Food,Ice Cream,44.89355346394716,Country_Peru,Volume M Kilograms
2026,Food,Meat,864.4247850756176,Country_Peru,Volume M Kilograms
2026,Food,Meat Substitutes,1.99224525947775,Country_Peru,Volume M Kilograms
2026,Food,Oils and Fats,249.07613853555495,Country_Peru,Volume M Kilograms
2026,Food,Other Canned food,48.99748417531937,Country_Peru,Volume M Kilograms
2026,Food,Other Dried food,-,Country_Peru,Volume M Kilograms
2026,Food,Other Frozen Foods,-,Country_Peru,Volume M Kilograms
2026,Food,Pasta & Noodles,399.521922030253,Country_Peru,Volume M Kilograms
2026,Food,Prepared Meals,13.67654660488842,Country_Peru,Volume M Kilograms
2026,Food,Savory & Deli Foods,96.50227091170466,Country_Peru,Volume M Kilograms
2026,Food,Savory Snacks,20.87870346813947,Country_Peru,Volume M Kilograms
2026,Food,"Seasonings, Dressings & Sauces",41.83100596560555,Country_Peru,Volume M Kilograms
2026,Food,Soups,0.30374318456619,Country_Peru,Volume M Kilograms
2026,Food,Syrups & Spreads,16.71455125386094,Country_Peru,Volume M Kilograms
2026,Fresh Food,Fruits & Vegetables,10235.980281886588,Country_Peru,Volume M Kilograms
2026,Household Products,Household Products,123.9527872231646,Country_Peru,Volume M Kilograms
2026,Non-Alcoholic Beverages,Hot Drinks,21.83891045061814,Country_Peru,Volume M Kilograms
2026,Non-Alcoholic Beverages,Soft Drinks,-,Country_Peru,Volume M Kilograms
2027,Alcoholic Beverages,Beer & Cider,-,Country_Peru,Volume M Kilograms
2027,Alcoholic Beverages,Spirits,-,Country_Peru,Volume M Kilograms
2027,Alcoholic Beverages,Wines,-,Country_Peru,Volume M Kilograms
2027,Food,Bakery & Cereals,1383.501663143547,Country_Peru,Volume M Kilograms
2027,Food,Beans & Pulses,66.9686951863229,Country_Peru,Volume M Kilograms
2027,Food,Confectionery,51.92390122724889,Country_Peru,Volume M Kilograms
2027,Food,Dairy & Soy Food,325.50178611758764,Country_Peru,Volume M Kilograms
2027,Food,Fish & Seafood,437.7363042833305,Country_Peru,Volume M Kilograms
2027,Food,Ice Cream,45.51371793873586,Country_Peru,Volume M Kilograms
2027,Food,Meat,879.8533982156505,Country_Peru,Volume M Kilograms
2027,Food,Meat Substitutes,2.03076387782097,Country_Peru,Volume M Kilograms
2027,Food,Oils and Fats,253.65107691934355,Country_Peru,Volume M Kilograms
2027,Food,Other Canned food,50.27552907204335,Country_Peru,Volume M Kilograms
2027,Food,Other Dried food,-,Country_Peru,Volume M Kilograms
2027,Food,Other Frozen Foods,-,Country_Peru,Volume M Kilograms
2027,Food,Pasta & Noodles,406.590929504479,Country_Peru,Volume M Kilograms
2027,Food,Prepared Meals,13.87653953626273,Country_Peru,Volume M Kilograms
2027,Food,Savory & Deli Foods,97.72107089089671,Country_Peru,Volume M Kilograms
2027,Food,Savory Snacks,21.40807816619702,Country_Peru,Volume M Kilograms
2027,Food,"Seasonings, Dressings & Sauces",42.45419122415425,Country_Peru,Volume M Kilograms
2027,Food,Soups,0.30408404910872,Country_Peru,Volume M Kilograms
2027,Food,Syrups & Spreads,16.9792902110111,Country_Peru,Volume M Kilograms
2027,Fresh Food,Fruits & Vegetables,10277.873315433118,Country_Peru,Volume M Kilograms
2027,Household Products,Household Products,126.47263756600556,Country_Peru,Volume M Kilograms
2027,Non-Alcoholic Beverages,Hot Drinks,22.40790924071669,Country_Peru,Volume M Kilograms
2027,Non-Alcoholic Beverages,Soft Drinks,-,Country_Peru,Volume M Kilograms
2028,Alcoholic Beverages,Beer & Cider,-,Country_Peru,Volume M Kilograms
2028,Alcoholic Beverages,Spirits,-,Country_Peru,Volume M Kilograms
2028,Alcoholic Beverages,Wines,-,Country_Peru,Volume M Kilograms
2028,Food,Bakery & Cereals,1409.1644171170963,Country_Peru,Volume M Kilograms
2028,Food,Beans & Pulses,67.77415005032306,Country_Peru,Volume M Kilograms
2028,Food,Confectionery,52.76176823593594,Country_Peru,Volume M Kilograms
2028,Food,Dairy & Soy Food,328.7088402752137,Country_Peru,Volume M Kilograms
2028,Food,Fish & Seafood,447.12889979014017,Country_Peru,Volume M Kilograms
2028,Food,Ice Cream,46.10651704928276,Country_Peru,Volume M Kilograms
2028,Food,Meat,904.7305876186168,Country_Peru,Volume M Kilograms
2028,Food,Meat Substitutes,2.06908884551546,Country_Peru,Volume M Kilograms
2028,Food,Oils and Fats,260.0132698174332,Country_Peru,Volume M Kilograms
2028,Food,Other Canned food,51.76481330880807,Country_Peru,Volume M Kilograms
2028,Food,Other Dried food,-,Country_Peru,Volume M Kilograms
2028,Food,Other Frozen Foods,-,Country_Peru,Volume M Kilograms
2028,Food,Pasta & Noodles,415.1072719377807,Country_Peru,Volume M Kilograms
2028,Food,Prepared Meals,14.08020845124133,Country_Peru,Volume M Kilograms
2028,Food,Savory & Deli Foods,99.6277180820248,Country_Peru,Volume M Kilograms
2028,Food,Savory Snacks,22.07179039840923,Country_Peru,Volume M Kilograms
2028,Food,"Seasonings, Dressings & Sauces",43.15331779311123,Country_Peru,Volume M Kilograms
2028,Food,Soups,0.30410345011219,Country_Peru,Volume M Kilograms
2028,Food,Syrups & Spreads,17.27103387988025,Country_Peru,Volume M Kilograms
2028,Fresh Food,Fruits & Vegetables,10325.676304892162,Country_Peru,Volume M Kilograms
2028,Household Products,Household Products,129.408557711888,Country_Peru,Volume M Kilograms
2028,Non-Alcoholic Beverages,Hot Drinks,22.99618209292797,Country_Peru,Volume M Kilograms
2028,Non-Alcoholic Beverages,Soft Drinks,-,Country_Peru,Volume M Kilograms
2024,Alcoholic Beverages,Beer & Cider,107.83978701999999,Country_Uruguay,Volume M Liters
2024,Alcoholic Beverages,Spirits,13.23601153680707,Country_Uruguay,Volume M Liters
2024,Alcoholic Beverages,Wines,69.44740594379832,Country_Uruguay,Volume M Liters
2024,Food,Bakery & Cereals,-,Country_Uruguay,Volume M Liters
2024,Food,Beans & Pulses,-,Country_Uruguay,Volume M Liters
2024,Food,Confectionery,-,Country_Uruguay,Volume M Liters
2024,Food,Dairy & Soy Food,208.90416443300919,Country_Uruguay,Volume M Liters
2024,Food,Fish & Seafood,-,Country_Uruguay,Volume M Liters
2024,Food,Ice Cream,-,Country_Uruguay,Volume M Liters
2024,Food,Meat,-,Country_Uruguay,Volume M Liters
2024,Food,Meat Substitutes,-,Country_Uruguay,Volume M Liters
2024,Food,Oils and Fats,-,Country_Uruguay,Volume M Liters
2024,Food,Other Canned food,-,Country_Uruguay,Volume M Liters
2024,Food,Other Dried food,-,Country_Uruguay,Volume M Liters
2024,Food,Other Frozen Foods,-,Country_Uruguay,Volume M Liters
2024,Food,Pasta & Noodles,-,Country_Uruguay,Volume M Liters
2024,Food,Prepared Meals,-,Country_Uruguay,Volume M Liters
2024,Food,Savory & Deli Foods,-,Country_Uruguay,Volume M Liters
2024,Food,Savory Snacks,-,Country_Uruguay,Volume M Liters
2024,Food,"Seasonings, Dressings & Sauces",-,Country_Uruguay,Volume M Liters
2024,Food,Soups,-,Country_Uruguay,Volume M Liters
2024,Food,Syrups & Spreads,-,Country_Uruguay,Volume M Liters
2024,Fresh Food,Fruits & Vegetables,-,Country_Uruguay,Volume M Liters
2024,Household Products,Household Products,33.19469242615946,Country_Uruguay,Volume M Liters
2024,Non-Alcoholic Beverages,Hot Drinks,934.4935169588912,Country_Uruguay,Volume M Liters
2024,Non-Alcoholic Beverages,Soft Drinks,1088.9221024422598,Country_Uruguay,Volume M Liters
2025,Alcoholic Beverages,Beer & Cider,111.386789,Country_Uruguay,Volume M Liters
2025,Alcoholic Beverages,Spirits,13.72872741202424,Country_Uruguay,Volume M Liters
2025,Alcoholic Beverages,Wines,70.35160899502414,Country_Uruguay,Volume M Liters
2025,Food,Bakery & Cereals,-,Country_Uruguay,Volume M Liters
2025,Food,Beans & Pulses,-,Country_Uruguay,Volume M Liters
2025,Food,Confectionery,-,Country_Uruguay,Volume M Liters
2025,Food,Dairy & Soy Food,209.00238842855484,Country_Uruguay,Volume M Liters
2025,Food,Fish & Seafood,-,Country_Uruguay,Volume M Liters
2025,Food,Ice Cream,-,Country_Uruguay,Volume M Liters
2025,Food,Meat,-,Country_Uruguay,Volume M Liters
2025,Food,Meat Substitutes,-,Country_Uruguay,Volume M Liters
2025,Food,Oils and Fats,-,Country_Uruguay,Volume M Liters
2025,Food,Other Canned food,-,Country_Uruguay,Volume M Liters
2025,Food,Other Dried food,-,Country_Uruguay,Volume M Liters
2025,Food,Other Frozen Foods,-,Country_Uruguay,Volume M Liters
2025,Food,Pasta & Noodles,-,Country_Uruguay,Volume M Liters
2025,Food,Prepared Meals,-,Country_Uruguay,Volume M Liters
2025,Food,Savory & Deli Foods,-,Country_Uruguay,Volume M Liters
2025,Food,Savory Snacks,-,Country_Uruguay,Volume M Liters
2025,Food,"Seasonings, Dressings & Sauces",-,Country_Uruguay,Volume M Liters
2025,Food,Soups,-,Country_Uruguay,Volume M Liters
2025,Food,Syrups & Spreads,-,Country_Uruguay,Volume M Liters
2025,Fresh Food,Fruits & Vegetables,-,Country_Uruguay,Volume M Liters
2025,Household Products,Household Products,33.7173629647057,Country_Uruguay,Volume M Liters
2025,Non-Alcoholic Beverages,Hot Drinks,942.4071325294605,Country_Uruguay,Volume M Liters
2025,Non-Alcoholic Beverages,Soft Drinks,1103.2659528769989,Country_Uruguay,Volume M Liters
2026,Alcoholic Beverages,Beer & Cider,113.52071401,Country_Uruguay,Volume M Liters
2026,Alcoholic Beverages,Spirits,14.09526994700891,Country_Uruguay,Volume M Liters
2026,Alcoholic Beverages,Wines,71.2325172851847,Country_Uruguay,Volume M Liters
2026,Food,Bakery & Cereals,-,Country_Uruguay,Volume M Liters
2026,Food,Beans & Pulses,-,Country_Uruguay,Volume M Liters
2026,Food,Confectionery,-,Country_Uruguay,Volume M Liters
2026,Food,Dairy & Soy Food,209.0732237508611,Country_Uruguay,Volume M Liters
2026,Food,Fish & Seafood,-,Country_Uruguay,Volume M Liters
2026,Food,Ice Cream,-,Country_Uruguay,Volume M Liters
2026,Food,Meat,-,Country_Uruguay,Volume M Liters
2026,Food,Meat Substitutes,-,Country_Uruguay,Volume M Liters
2026,Food,Oils and Fats,-,Country_Uruguay,Volume M Liters
2026,Food,Other Canned food,-,Country_Uruguay,Volume M Liters
2026,Food,Other Dried food,-,Country_Uruguay,Volume M Liters
2026,Food,Other Frozen Foods,-,Country_Uruguay,Volume M Liters
2026,Food,Pasta & Noodles,-,Country_Uruguay,Volume M Liters
2026,Food,Prepared Meals,-,Country_Uruguay,Volume M Liters
2026,Food,Savory & Deli Foods,-,Country_Uruguay,Volume M Liters
2026,Food,Savory Snacks,-,Country_Uruguay,Volume M Liters
2026,Food,"Seasonings, Dressings & Sauces",-,Country_Uruguay,Volume M Liters
2026,Food,Soups,-,Country_Uruguay,Volume M Liters
2026,Food,Syrups & Spreads,-,Country_Uruguay,Volume M Liters
2026,Fresh Food,Fruits & Vegetables,-,Country_Uruguay,Volume M Liters
2026,Household Products,Household Products,34.10202317231803,Country_Uruguay,Volume M Liters
2026,Non-Alcoholic Beverages,Hot Drinks,949.4378224069503,Country_Uruguay,Volume M Liters
2026,Non-Alcoholic Beverages,Soft Drinks,1127.2698603219997,Country_Uruguay,Volume M Liters
2027,Alcoholic Beverages,Beer & Cider,114.45008901000001,Country_Uruguay,Volume M Liters
2027,Alcoholic Beverages,Spirits,14.43689184039683,Country_Uruguay,Volume M Liters
2027,Alcoholic Beverages,Wines,72.22020545152704,Country_Uruguay,Volume M Liters
2027,Food,Bakery & Cereals,-,Country_Uruguay,Volume M Liters
2027,Food,Beans & Pulses,-,Country_Uruguay,Volume M Liters
2027,Food,Confectionery,-,Country_Uruguay,Volume M Liters
2027,Food,Dairy & Soy Food,209.1255567423054,Country_Uruguay,Volume M Liters
2027,Food,Fish & Seafood,-,Country_Uruguay,Volume M Liters
2027,Food,Ice Cream,-,Country_Uruguay,Volume M Liters
2027,Food,Meat,-,Country_Uruguay,Volume M Liters
2027,Food,Meat Substitutes,-,Country_Uruguay,Volume M Liters
2027,Food,Oils and Fats,-,Country_Uruguay,Volume M Liters
2027,Food,Other Canned food,-,Country_Uruguay,Volume M Liters
2027,Food,Other Dried food,-,Country_Uruguay,Volume M Liters
2027,Food,Other Frozen Foods,-,Country_Uruguay,Volume M Liters
2027,Food,Pasta & Noodles,-,Country_Uruguay,Volume M Liters
2027,Food,Prepared Meals,-,Country_Uruguay,Volume M Liters
2027,Food,Savory & Deli Foods,-,Country_Uruguay,Volume M Liters
2027,Food,Savory Snacks,-,Country_Uruguay,Volume M Liters
2027,Food,"Seasonings, Dressings & Sauces",-,Country_Uruguay,Volume M Liters
2027,Food,Soups,-,Country_Uruguay,Volume M Liters
2027,Food,Syrups & Spreads,-,Country_Uruguay,Volume M Liters
2027,Fresh Food,Fruits & Vegetables,-,Country_Uruguay,Volume M Liters
2027,Household Products,Household Products,34.40005004531686,Country_Uruguay,Volume M Liters
2027,Non-Alcoholic Beverages,Hot Drinks,956.6702726654615,Country_Uruguay,Volume M Liters
2027,Non-Alcoholic Beverages,Soft Drinks,1149.1445434690004,Country_Uruguay,Volume M Liters
2028,Alcoholic Beverages,Beer & Cider,114.72941099,Country_Uruguay,Volume M Liters
2028,Alcoholic Beverages,Spirits,14.73470476611324,Country_Uruguay,Volume M Liters
2028,Alcoholic Beverages,Wines,73.28686378533995,Country_Uruguay,Volume M Liters
2028,Food,Bakery & Cereals,-,Country_Uruguay,Volume M Liters
2028,Food,Beans & Pulses,-,Country_Uruguay,Volume M Liters
2028,Food,Confectionery,-,Country_Uruguay,Volume M Liters
2028,Food,Dairy & Soy Food,209.20727683504268,Country_Uruguay,Volume M Liters
2028,Food,Fish & Seafood,-,Country_Uruguay,Volume M Liters
2028,Food,Ice Cream,-,Country_Uruguay,Volume M Liters
2028,Food,Meat,-,Country_Uruguay,Volume M Liters
2028,Food,Meat Substitutes,-,Country_Uruguay,Volume M Liters
2028,Food,Oils and Fats,-,Country_Uruguay,Volume M Liters
2028,Food,Other Canned food,-,Country_Uruguay,Volume M Liters
2028,Food,Other Dried food,-,Country_Uruguay,Volume M Liters
2028,Food,Other Frozen Foods,-,Country_Uruguay,Volume M Liters
2028,Food,Pasta & Noodles,-,Country_Uruguay,Volume M Liters
2028,Food,Prepared Meals,-,Country_Uruguay,Volume M Liters
2028,Food,Savory & Deli Foods,-,Country_Uruguay,Volume M Liters
2028,Food,Savory Snacks,-,Country_Uruguay,Volume M Liters
2028,Food,"Seasonings, Dressings & Sauces",-,Country_Uruguay,Volume M Liters
2028,Food,Soups,-,Country_Uruguay,Volume M Liters
2028,Food,Syrups & Spreads,-,Country_Uruguay,Volume M Liters
2028,Fresh Food,Fruits & Vegetables,-,Country_Uruguay,Volume M Liters
2028,Household Products,Household Products,34.73227243039285,Country_Uruguay,Volume M Liters
2028,Non-Alcoholic Beverages,Hot Drinks,962.9345973495914,Country_Uruguay,Volume M Liters
2028,Non-Alcoholic Beverages,Soft Drinks,1168.5571571289995,Country_Uruguay,Volume M Liters
2024,Alcoholic Beverages,Beer & Cider,-,Country_Uruguay,Volume M Kilograms
2024,Alcoholic Beverages,Spirits,-,Country_Uruguay,Volume M Kilograms
2024,Alcoholic Beverages,Wines,-,Country_Uruguay,Volume M Kilograms
2024,Food,Bakery & Cereals,308.38493458094774,Country_Uruguay,Volume M Kilograms
2024,Food,Beans & Pulses,7.76930604675826,Country_Uruguay,Volume M Kilograms
2024,Food,Confectionery,9.54650428209066,Country_Uruguay,Volume M Kilograms
2024,Food,Dairy & Soy Food,270.69019915463986,Country_Uruguay,Volume M Kilograms
2024,Food,Fish & Seafood,10.2090866280434,Country_Uruguay,Volume M Kilograms
2024,Food,Ice Cream,11.16291316600418,Country_Uruguay,Volume M Kilograms
2024,Food,Meat,152.05460638707362,Country_Uruguay,Volume M Kilograms
2024,Food,Meat Substitutes,0.141871712,Country_Uruguay,Volume M Kilograms
2024,Food,Oils and Fats,34.09767778003435,Country_Uruguay,Volume M Kilograms
2024,Food,Other Canned food,30.880439434,Country_Uruguay,Volume M Kilograms
2024,Food,Other Dried food,-,Country_Uruguay,Volume M Kilograms
2024,Food,Other Frozen Foods,-,Country_Uruguay,Volume M Kilograms
2024,Food,Pasta & Noodles,30.19473391685239,Country_Uruguay,Volume M Kilograms
2024,Food,Prepared Meals,1.2180101767241,Country_Uruguay,Volume M Kilograms
2024,Food,Savory & Deli Foods,10.25386245826591,Country_Uruguay,Volume M Kilograms
2024,Food,Savory Snacks,4.36704468079349,Country_Uruguay,Volume M Kilograms
2024,Food,"Seasonings, Dressings & Sauces",21.34308368030114,Country_Uruguay,Volume M Kilograms
2024,Food,Soups,0.64775448785396,Country_Uruguay,Volume M Kilograms
2024,Food,Syrups & Spreads,3.88383529136831,Country_Uruguay,Volume M Kilograms
2024,Fresh Food,Fruits & Vegetables,507.98661125649755,Country_Uruguay,Volume M Kilograms
2024,Household Products,Household Products,20.34482165874827,Country_Uruguay,Volume M Kilograms
2024,Non-Alcoholic Beverages,Hot Drinks,44.02593642086899,Country_Uruguay,Volume M Kilograms
2024,Non-Alcoholic Beverages,Soft Drinks,-,Country_Uruguay,Volume M Kilograms
2025,Alcoholic Beverages,Beer & Cider,-,Country_Uruguay,Volume M Kilograms
2025,Alcoholic Beverages,Spirits,-,Country_Uruguay,Volume M Kilograms
2025,Alcoholic Beverages,Wines,-,Country_Uruguay,Volume M Kilograms
2025,Food,Bakery & Cereals,316.60433351987024,Country_Uruguay,Volume M Kilograms
2025,Food,Beans & Pulses,7.97696342890226,Country_Uruguay,Volume M Kilograms
2025,Food,Confectionery,9.64894938098803,Country_Uruguay,Volume M Kilograms
2025,Food,Dairy & Soy Food,271.2107348828968,Country_Uruguay,Volume M Kilograms
2025,Food,Fish & Seafood,10.385612728869,Country_Uruguay,Volume M Kilograms
2025,Food,Ice Cream,11.55542442431278,Country_Uruguay,Volume M Kilograms
2025,Food,Meat,153.56152974726535,Country_Uruguay,Volume M Kilograms
2025,Food,Meat Substitutes,0.14344904,Country_Uruguay,Volume M Kilograms
2025,Food,Oils and Fats,35.16180048799239,Country_Uruguay,Volume M Kilograms
2025,Food,Other Canned food,31.58616015,Country_Uruguay,Volume M Kilograms
2025,Food,Other Dried food,-,Country_Uruguay,Volume M Kilograms
2025,Food,Other Frozen Foods,-,Country_Uruguay,Volume M Kilograms
2025,Food,Pasta & Noodles,31.01114836519791,Country_Uruguay,Volume M Kilograms
2025,Food,Prepared Meals,1.22727766080966,Country_Uruguay,Volume M Kilograms
2025,Food,Savory & Deli Foods,10.31290783570814,Country_Uruguay,Volume M Kilograms
2025,Food,Savory Snacks,4.3979032679477,Country_Uruguay,Volume M Kilograms
2025,Food,"Seasonings, Dressings & Sauces",22.25117033690811,Country_Uruguay,Volume M Kilograms
2025,Food,Soups,0.67096341984976,Country_Uruguay,Volume M Kilograms
2025,Food,Syrups & Spreads,3.96246307227285,Country_Uruguay,Volume M Kilograms
2025,Fresh Food,Fruits & Vegetables,505.0066300343736,Country_Uruguay,Volume M Kilograms
2025,Household Products,Household Products,20.52175652150122,Country_Uruguay,Volume M Kilograms
2025,Non-Alcoholic Beverages,Hot Drinks,44.43633262430884,Country_Uruguay,Volume M Kilograms
2025,Non-Alcoholic Beverages,Soft Drinks,-,Country_Uruguay,Volume M Kilograms
2026,Alcoholic Beverages,Beer & Cider,-,Country_Uruguay,Volume M Kilograms
2026,Alcoholic Beverages,Spirits,-,Country_Uruguay,Volume M Kilograms
2026,Alcoholic Beverages,Wines,-,Country_Uruguay,Volume M Kilograms
2026,Food,Bakery & Cereals,325.919173888619,Country_Uruguay,Volume M Kilograms
2026,Food,Beans & Pulses,8.12095667147241,Country_Uruguay,Volume M Kilograms
2026,Food,Confectionery,9.73458265191863,Country_Uruguay,Volume M Kilograms
2026,Food,Dairy & Soy Food,271.6158894875782,Country_Uruguay,Volume M Kilograms
2026,Food,Fish & Seafood,10.55233658644295,Country_Uruguay,Volume M Kilograms
2026,Food,Ice Cream,12.00643316557484,Country_Uruguay,Volume M Kilograms
2026,Food,Meat,154.59324686743506,Country_Uruguay,Volume M Kilograms
2026,Food,Meat Substitutes,0.144944368,Country_Uruguay,Volume M Kilograms
2026,Food,Oils and Fats,36.56462187945688,Country_Uruguay,Volume M Kilograms
2026,Food,Other Canned food,32.397628431,Country_Uruguay,Volume M Kilograms
